X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
514.3797,314.7936,95.0469,0,401.55,562.5313,0,168.1378,19.2037,364.536,526.0506,46.7429,566,338.387,424.9254,0,216.1362,60.2409,550.4158,368.1834,413.5467,546.3839,64.724,189.7979,532.6454,373.6411,51.8201,0,2.9696,231.562,515.3027,251.6319,101558.5136,98609.4739,86222.1512,88606.2645,92859.1521,95572.6707,91951.5505,91966.7399,84223.6073,91770.2062,98000.0638,100215.574,107037.9262,93975.2755,89726.6791,88018.9847,1500314.833
537.2586,315.2759,0.5603,104.1837,499.1901,566,65.8073,81.6689,78.5742,356.1238,517.2695,103.1075,492.6694,407.9682,364.4828,58.5789,271.4414,33.7407,509.2237,336.3504,509.2432,566,183.3854,118.7464,488.5632,375.45,136.0003,65.2697,8.2312,178.6906,539.2241,250.3294,97976.6204,100597.9164,83061.5549,86336.7933,93680.5991,93933.4182,89328.101,89011.7555,88631.26,94397.7246,102708.2104,96812.8991,106978.978,92471.3647,85795.4207,88789.4204,1490512.037
566,280.3365,145.1064,9.6273,444.1713,566,0,107.244,39.845,341.2177,491.5331,3.4951,566,453.2069,465.2711,69.815,261.7864,32.3251,566,250.487,475.8896,496.316,104.269,58.9527,566,412.5556,0,8.6384,42.702,106.1826,536.6211,255.324,98625.3094,97161.8874,89079.0067,83751.4103,90750.1882,97286.4086,87877.0553,92369.7712,85379.9226,91277.6177,101782.8708,95827.9381,102879.5175,96516.8496,84510.3553,88949.0435,1484025.152
432.6207,364.888,49.1544,89.0934,566,523.1764,54.7476,156.0835,111.2232,250.2579,513.2849,0,454.4669,325.926,372.4445,0,359.2388,40.7149,556.8593,320.6682,426.3756,554.1274,68.1739,66.8674,490.563,519.8107,102.3459,0,74.5872,109.7234,493.3123,213.2799,95731.5382,99142.0116,83239.0499,89594.9991,97942.9809,94507.5732,87382.7906,92744.1263,86169.0444,83209.0205,101014.3722,98567.8944,97399.6577,89103.0598,89796.0841,92763.4931,1478307.696
518.2573,359.9815,35.986,50.177,514.1606,526.6572,83.4998,128.3018,84.8772,282.69,513.6428,64.2527,557.1316,448.7217,450.6589,0,294.6909,31.1566,469.6638,291.5824,383.1908,494.0424,161.0435,137.2488,552.668,378.5779,139.2478,20.0072,105.7903,202.2511,566,318.6478,96552.5424,103619.4357,87891.1503,89810.194,96612.2085,95487.8071,83279.2077,91948.7657,86332.5513,88165.3855,92216.7965,99864.1851,105861.0782,95248.5454,90229.6698,81252.0876,1484371.611
463.9186,403.464,0,73.6347,548.9422,538.0883,173.264,221.977,170.4396,153.6686,528.4663,48.2294,566,351.6111,443.2329,0,303.204,31.0447,547.7783,366.3656,376.1048,483.7744,269.9509,61.172,491.243,441.4405,148.8374,78.97,2.4669,119.2886,566,303.3708,96114.7101,101040.9214,85383.3332,85012.0697,96494.906,96500.534,91839.3469,94567.389,81350.4901,85451.9013,100687.6385,92842.4473,106936.0268,94632.6264,91648.9839,88054.3258,1488557.651
433.3417,274.7032,25.3601,0,519.2628,566,170.2026,186.4862,153.9039,269.0258,503.5441,58.481,566,388.2602,391.8503,0,266.148,48.9945,525.3432,369.8226,491.584,549.9599,292.9137,118.7587,566,413.8483,162.547,10.9203,51.5086,166.3453,566,281.6787,95569.0629,101620.8368,85372.6407,85290.883,97246.1481,94311.9893,93500.5047,89605.927,85006.2023,91581.7673,102294.1741,99623.9005,106409.682,93699.0637,86528.0968,88930.6941,1496591.574
497.1955,306.5841,0,33.7933,494.9857,566,37.0438,102.6024,98.8124,289.2481,475.86,118.3586,566,362.5074,419.1534,24.9237,212.9979,0,566,374.3893,391.0415,505.9642,193.2217,167.646,545.1667,457.7442,149.3853,0,25.5773,145.9139,553.9977,323.0425,95330.154,103464.9209,84139.5657,85343.7064,99220.9025,96726.0247,85662.0927,93038.7508,88227.5438,88195.3658,101900.1634,97990.8357,106247.9596,90986.4574,89341.9745,91662.1425,1497478.56
524.3998,356.9888,54.5236,91.71,516.7395,551.4775,81.8637,168.3582,128.0535,322.1344,540.4262,0,558.3748,418.5997,354.8293,28.7418,287.3805,39.6959,482.656,394.8377,418.9827,566,178.1182,31.6527,566,431.3529,162.4873,0,10.5743,101.1117,542.8919,314.159,97557.2795,99388.509,85639.9419,86094.9339,99097.7321,96411.1028,91437.7963,95698.1385,84792.0195,91207.6827,100083.5929,97089.4515,106436.5506,94514.6176,88763.3685,91979.9608,1506192.678
556.9598,371.2403,55.4152,57.7288,530.2952,560.3179,77.0276,137.5773,152.359,272.5895,557.2493,51.2268,545.92,334.6908,375.2951,0,261.1251,21.8615,527.6297,363.0269,417.529,566,143.2792,45.596,566,459.0576,164.415,16.5164,58.2907,70.2732,535.5716,273.0828,96932.8668,103502.2445,84474.4814,87825.4652,98254.2137,96522.8287,89618.2875,92111.0167,84862.1045,89595.0195,99794.8797,94166.8785,106099.7703,91487.3159,89982.0652,93875.1103,1499104.549
543.2315,274.9268,63.4728,7.2739,515.4589,481.597,42.2733,243.039,138.4094,237.3286,474.7354,23.0277,485.2816,342.5101,272.5846,158.3659,204.1539,19.7397,521.639,367.6515,425.0859,536.8563,198.86,108.827,566,472.2151,250.4479,0,0,63.0697,519.6657,254.6581,100880.6111,97556.6349,81398.0184,90502.6389,97290.1854,95614.6289,89537.4287,89082.1649,81032.4736,88438.6405,90654.5631,96332.1293,106824.9716,97004.8801,85211.5469,91820.2662,1479181.783
551.1201,352.4145,98.7825,75.6358,475.4011,492.2871,43.0156,125.8415,105.563,335.8485,550.5066,20.205,505.721,419.4776,283.3926,46.8344,242.7042,0,499.2603,377.3185,452.7079,566,151.1878,92.9798,562.495,495.5139,125.7771,40.7239,36.4443,165.9594,536.4136,268.4026,98134.9315,102110.846,86599.4507,89760.6517,98910.7088,95106.4741,87872.6499,93078.7505,81945.9361,88788.6703,100905.3634,95632.8671,106360.3707,93014.4047,81106,92534.6135,1491862.689
557.4764,474.1052,26.6847,0,479.9453,566,7.6376,177.8422,76.1312,320.4867,545.8565,77.527,522.052,347.6613,298.4326,70.8198,294.552,64.7784,449.8151,403.0224,478.7445,488.2293,174.5089,92.6765,530.1785,444.8346,156.6955,24.9356,1.4114,118.3471,508.5918,193.1843,99005.011,101450.1734,82970.7585,88068.0418,89980.9589,97217.9621,86114.0791,91654.0293,81203.5949,91033.0441,100022.6559,97201.1669,106534.6846,93699.5838,84062.9829,89329.3162,1479548.043
554.8644,413.3594,17.174,6.535,510.4038,566,41.1012,141.6816,115.9842,332.6309,545.5768,65.9992,506.5561,469.4652,278.1264,90.2112,212.1583,29.2091,535.9452,413.9784,451.2038,566,214.5623,19.7817,562.4227,461.792,155.9315,62.2499,32.9318,126.5553,533.3028,322.5739,93435.9773,100528.4313,83375.5528,88924.0732,100183.4314,96327.6178,94817.9796,98279.456,82446.2287,90983.3553,98973.762,89636.7386,105439.8429,92106.558,86659.5385,91274.852,1493393.395
463.8125,330.3908,0,21.9962,516.2427,566,29.9412,150.2636,61.7183,345.4022,516.6854,27.9076,564.5869,441.2953,265.5021,22.0289,232.6778,62.2036,490.9707,379.5436,438.0027,566,156.2787,18.7974,566,458.9766,125.4498,17.9328,0.4563,81.1484,562.9757,305.6046,96405.4504,94403.9385,87489.2,89314.8484,100118.0485,96178.0579,91057.1754,96913.7638,84518.3435,91124.1158,99295.1399,93100.6936,106620.9166,96016.6306,90089.5672,93931.8704,1506577.76
512.5045,351.3253,0,21.7694,504.0715,549.6582,70.227,162.1549,141.7209,249.1423,522.1605,60.1936,538.3588,446.9761,295.7524,81.579,292.276,30.1797,508.1693,336.57,432.9838,527.8735,173.6899,13.589,547.102,431.791,122.8571,58.8138,39.2421,107.6245,566,308.0633,97931.8326,98913.1167,84833.9646,83069.4915,99470.751,95590.9228,91370.4611,98066.7008,84561.4855,89688.0746,99183.6055,91312.0529,106320.8727,89254.2712,88301.6389,92705.3221,1490574.565
500.9103,355.9619,1.89,71.1448,538.6126,536.7734,15.6679,183.9833,97.4243,386.5287,527.4804,0,565.4964,440.611,269.3692,68.0829,280.4043,33.3875,546.2359,423.141,469.8054,533.8497,179.0736,24.8414,566,355.1807,149.9011,15.5114,35.8059,111.2849,566,292.9178,97368.2276,100276.6356,85082.1277,89019.7036,98576.8335,94044.8022,93336.6438,97007.8897,85603.3164,93851.6636,99001.7371,95266.6279,106174.455,92204.2812,90548.609,88732.1101,1506095.664
465.8185,347.4384,19.0224,58.6717,471.6194,566,2.4772,152.3854,78.5444,370.8829,539.1961,19.5072,487.1469,490.6645,238.0339,0,242.8292,0,561.3668,428.2474,471.5197,566,143.1825,0,534.8929,405.8494,116.6261,0,0,81.0758,559.838,298.7804,97516.9165,98259.5848,80582.5028,89517.0378,96689.9814,96025.9222,92683.5492,96152.2351,86407.3846,95497.83,96839.3164,93267.5637,107835.0849,94723.9637,88572.6373,93115.8201,1503687.331
566,408.718,0,56.0263,477.746,545.4322,48.9032,161.755,119.2128,320.8418,566,0,527.2546,409.9203,289.3459,0,311.4019,3.9439,542.5053,424.6341,440.8549,563.8349,144.7259,0,511.2354,429.6768,67.9377,13.8671,0,114.1969,566,247.6245,99185.1755,97341.3691,83895.6178,90113.8594,98737.3209,95875.9366,92127.5476,97720.435,84537.5202,90538.6511,99706.589,94665.466,106739.1834,93985.3278,88676.9861,92726.5635,1506573.549
481.4872,331.4503,0,35.1404,535.5981,566,39.0553,178.4171,148.7446,332.2488,531.446,25.2087,559.5851,447.3334,342.3936,6.1835,305.2226,7.3734,546.8035,416.1137,463.8148,559.1756,193.5669,40.3575,566,379.7713,163.8906,0,11.3767,27.3586,530.8908,288.2859,98800.3978,98370.3037,85675.4893,87451.8954,98893.8064,95011.3963,93850.8004,93016.0922,86714.9086,92068.4797,98951.651,96615.6046,106769.2983,98515.9783,88266.4333,91565.121,1510537.656
460.4681,382.1249,0,38.9009,566,503.001,53.6702,188.4043,123.6275,288.0678,562.3818,0,534.3879,413.4141,300.6334,23.7209,285.7574,0,566,399.1894,480.3902,566,169.2531,0,543.7893,374.117,111.0996,0,2.1341,106.3785,527.8403,289.7541,98158.6584,100325.352,84781.0794,87980.0192,98344.6325,94006.911,93391.2577,97157.6733,86805.0516,93742.8697,100503.3398,95105.2375,106933.6283,93042.7405,88783.4728,92627.1858,1511689.109
483.4004,379.3223,23.5432,81.405,536.0911,523.5447,43.4441,184.7817,177.6036,274.901,540.0588,10.6047,566,410.5001,322.1481,0,278.1185,2.4762,560.3357,404.7111,427.8293,545.8374,160.904,18.458,556.0373,379.6074,134.3636,39.4636,0,95.4432,554.0959,300.1816,98690.6251,102984.1683,85213.7092,85703.1374,97935.1801,96581.8678,92296.2788,96345.4131,85666.1571,92994.2577,100166.5695,93653.7289,106627.5417,93508.6599,89161.3149,91314.9786,1508843.588
540.6618,395.6704,48.3843,46.2414,532.3011,566,67.9018,220.4164,154.6308,273.119,552.8775,21.3714,551.0087,434.8786,329.0336,0,330.0268,12.306,518.3101,392.4177,463.1335,566,203.2509,36.5328,566,403.9246,148.9867,0,6.9129,132.3259,539.3002,274.5587,98762.3215,101700.6338,84596.3169,87026.2227,98819.3092,95601.0574,94098.4969,95217.9134,83112.4543,91572.7573,100416.4996,97179.1298,106262.4186,94028.7137,88248.0762,91599.2773,1508241.599
469.8036,407.2787,24.4074,37.3118,508.8948,566,46.402,181.8798,120.6597,279.5295,557.8384,21.2726,566,391.6257,304.7561,58.8979,328.0189,0,559.8176,428.8602,487.9466,535.2482,167.1458,43.7281,537.8524,382.1657,145.887,14.8261,10.3113,115.836,566,269.9388,98916.7296,101869.6903,83252.3885,88171.638,93944.287,94629.6662,94467.3529,95368.8067,86734.4993,91417.0626,100901.4588,96467.6721,106118.9168,95212.4617,88998.7464,90598.7507,1507070.128
529.5567,415.1452,11.4508,47.0042,539.1447,564.2097,27.1824,180.0485,149.2013,296.0176,550.3361,19.7796,547.9076,406.2719,328.4629,4.3025,275.6602,0,526.659,345.3011,439.6799,554.8464,141.3108,0,566,456.9614,147.2558,39.8094,0,135.3936,553.3463,287.9213,97648.995,100981.8313,85192.0493,86991.8874,99572.8881,96815.7257,91992.9018,99241.5246,86182.1812,91541.3188,100814.8485,93485.528,106153.6053,95499.5218,88385.4924,93075.4229,1513575.722
554.8801,383.105,21.3377,29.0986,521.595,563.2224,24.4655,198.9199,146.335,358.1971,566,0,554.2451,403.1389,306.2555,7.9347,263.9906,0,548.7868,409.821,451.0569,566,171.2432,21.4481,566,407.5958,125.5781,28.7035,0,125.3108,538.4355,252.8,97857.6371,101243.7926,84500.8769,90022.6524,98431.2723,95933.4955,93345.2839,95988.1732,85309.3271,93263.2017,101800.795,94288.8748,106522.4999,94784.05,89654.6366,91880.2508,1514826.82
519.1555,399.634,8.9491,37.6295,564.672,532.1972,26.8558,161.5351,120.6792,308.2858,545.9317,3.0603,566,377.6538,306.5439,39.4001,292.4894,8.7103,561.4212,412.8573,394.38,565.2453,170.5895,26.1195,543.1257,394.2161,133.1446,13.0541,0,104.0786,564.4512,278.4252,99338.8536,101063.9385,85194.92,89314.1954,97452.7759,96847.4309,92508.455,95973.255,87663.7339,91842.2016,100953.4785,94881.5714,106700.3354,95104.9829,90312.2077,91144.3674,1516296.703
540.8729,417.4696,0,30.7948,559.8565,560.7517,16.7045,210.884,125.8531,316.9649,532.5742,17.8089,566,411.3983,299.765,43.2889,296.55,0,552.2029,450.6632,425.838,561.7358,140.4563,0,513.9975,386.9849,135.985,13.4144,8.5175,144.1555,563.0744,281.6055,98385.4733,101942.3661,84429.0309,87113.2127,98170.4666,97885.9923,93261.5656,99000.759,86510.1325,91519.3058,100627.4196,95162.2068,106218.3704,93889.4289,90138.3822,91550.8664,1515804.979
566,393.6676,19.4027,40.552,566,566,29.3623,189.3997,159.6417,361.4311,563.1225,23.2577,556.8369,396.9638,323.3519,36.3271,273.2173,10.0157,545.5721,425.2538,422.0077,566,207.3847,36.1494,539.8038,417.1001,137.3245,0,39.9183,157.1611,548.1859,277.1435,97808.6273,102388.8152,85134.8033,90175.7398,98463.8454,97115.8128,93605.9581,95495.5924,85436.3102,91862.6794,100971.3389,97036.3984,105777.5175,93133.9468,89841.2291,88938.3341,1513186.949
514.2596,365.6764,0,39.9396,566,540.0091,34.6067,185.2313,118.1506,339.8577,550.6127,0.318,566,385.7681,339.1097,35.3968,249.282,10.7482,544.2174,410.472,437.5433,536.6205,152.516,60.2491,547.6892,413.7399,125.5657,17.9079,24.3246,135.004,565.7276,275.4588,97458.6052,101586.1642,85152.6087,89640.6913,98603.4765,96227.5935,90849.5176,93738.1494,87333.8892,92853.0179,102493.8382,96272.8682,106053.1395,93719.8632,89706.989,91077.4553,1512767.867
511.8097,403.8914,33.8731,27.595,553.1602,547.4939,27.0028,219.3288,168.8066,319.977,562.5963,0,540.373,360.7919,310.9998,10.6694,265.0923,12.7914,559.2647,434.1793,410.6877,540.7773,178.4302,34.3093,546.575,385.9892,112.3947,21.5103,0.7377,146.5619,526.6046,262.4068,98196.7074,99278.2042,83971.1704,88537.4217,98051.336,97107.6786,92365.9112,96195.9359,85749.2355,91799.6848,101134.5194,95303.504,107342.7504,93671.5025,90526.4516,90567.1439,1509799.158
526.0739,419.7688,0,22.8157,541.5335,566,0,200.0705,134.2859,288.9511,566,4.3015,566,383.0605,316.1685,15.7224,290.0063,0,566,417.6785,452.0082,564.1747,148.761,0,528.9748,408.2179,173.6515,10.2623,0,130.752,566,261.7918,97630.5377,101537.0493,85406.9994,89465.43,98923.2476,97159.5976,95203.0966,99325.9318,86641.4402,92088.6973,100781.1522,95346.187,106479.1527,96120.1177,89254.7879,91231.3961,1522594.821
545.5477,426.1671,3.3774,26.5142,543.3615,548.7929,39.445,200.6513,143.0115,318.0204,536.8721,0,566,396.7259,313.787,21.3229,300.9399,23.764,548.1122,406.2851,421.1294,566,149.5158,0.8707,523.0607,407.3147,143.4337,32.097,17.9285,158.998,556.6254,264.4307,98028.5146,100688.0042,84808.1407,90475.796,97630.5748,97059.6619,91456.3272,99962.1134,85912.7564,91325.5535,100551.0735,95344.8986,106536.9631,93407.8536,89839.3274,91661.7188,1514689.278
539.817,385.128,401.1751,250.4164,198.1705,482.1302,508.8732,256.8167,405.6334,61.4729,63.5959,76.4697,106.9924,190.5652,317.3874,102.0082,228.9124,250.6842,47.5313,273.2239,62.0623,404.6821,286.5886,537.655,537.338,222.774,155.7521,293.7515,46.4779,145.8589,111.6023,564.4906,101525.7071,87618.6997,107743.8365,82479.6082,96194.1433,92581.2783,92345.8406,88403.8189,93442.1355,81086.6567,84262.8097,80497.3909,93864.3859,86531.6776,97074.3538,86467.5075,1452119.85
416.1012,0,355.1723,566,352.3549,210.9322,566,530.8518,137.0038,92.2192,537.9816,566,428.4431,464.4981,228.129,358.3772,173.367,566,13.1535,29.0488,276.7346,31.5866,181.6033,236.6582,566,0,288.6899,533.4808,0,462.6836,566,566,89159.0468,85341.0149,94441.7399,105106.0471,85131.2676,91645.751,99030.9986,91759.0421,84311.4209,94409.1787,91144.5283,96045.805,102310.603,93726.9977,87229.3002,91914.9932,1482707.735
77.8022,500.8138,0,159.2123,521.6048,108.5291,0,140.0554,0,164.3631,0,516.882,0,245.2327,210.5759,453.4257,115.9167,392.2986,44.2001,566,566,298.084,503.0021,0,566,397.5838,345.3002,484.1782,407.8673,383.147,512.3107,195.6864,98236.5138,102503.8843,98084.1468,80084.0715,94688.366,97915.0798,82021.9861,106717.4606,79245.4842,84943.6933,86526.6259,98191.6734,80766.8049,92901.4885,85727.682,104866.5764,1473421.538
0,329.5882,566,57.1647,0,566,440.5426,566,566,566,477.4688,486.1207,494.5918,65.3102,231.897,566,0,566,566,566,566,0,518.5064,87.9619,498.2475,354.9057,83.6207,27.8719,327.6541,0,449.9583,153.8955,91291.0311,83884.3093,93939.448,85304.2643,82387.1863,107040.0368,87373.667,99097.4572,99649.36,96679.8369,86585.5052,95768.0712,92365.4525,97133.4833,90331.7106,93966.4279,1482797.248
0,133.7454,202.8149,0,46.2062,259.1474,139.6626,66.2481,321.0674,0,566,566,278.8512,0,159.7954,566,169.0795,566,417.6753,0,275.4942,0,119.2864,443.3129,220.6669,484.122,43.7374,566,151.9317,566,342.5056,282.6579,91069.7342,88598.317,90252.1582,99590.4447,87021.5783,103848.3464,92896.3879,88677.5398,93224.7661,82285.0813,106185.0797,97945.2891,99081.5211,85493.5371,91405.9263,101373.0749,1498948.782
278.4515,69.9118,172.8574,229.1491,496.3843,372.9867,193.0293,456.2678,127.3553,254.8767,0,303.2468,82.3822,0,0,566,298.1311,54.3745,566,43.5557,566,172.2964,199.641,0,216.7161,156.5305,0,0,566,300.1179,554.8447,566,92518.4516,89412.5801,92245.5247,94518.3645,88731.5127,97751.2761,84304.3784,106069.313,80382.5579,91052.8747,96025.6893,101874.6825,85345.3593,89136.4616,84872.568,97338.1241,1471579.718
442.4864,0,0,438.7913,566,566,165.215,61.607,284.7847,45.9889,102.1712,384.6786,230.2818,503.7717,351.6999,566,428.4252,347.6898,62.968,496.1059,566,0,0,459.7079,0,161.9706,0,41.5439,0,407.2418,411.7987,143.6007,87750.6895,91234.9797,88589.7022,87340.7579,93687.1535,107003.9206,86065.6789,84260.8083,95765.6311,88703.2598,86192.4225,95846.279,88438.9717,98723.5207,86233.9203,100292.7787,1466130.475
566,0,288.8175,520.7037,0,42.4692,566,0,181.7351,320.5545,560.9805,408.1471,199.2344,136.5364,0,48.5377,412.4737,248.9212,0,102.5316,473.4236,0,559.8234,48.0574,0,566,322.803,36.0489,566,125.2246,317.6263,566,96839.5382,94835.2208,100004.7898,102299.2755,90777.992,95443.6117,97099.1934,85100.4779,95499.0691,91961.1173,99960.3024,101816.077,86341.6644,89704.3846,90429.0156,83910.4117,1502022.141
0,226.47,566,285.6962,386.7365,566,366.6521,0,312.8937,0,155.7233,0,113.419,248.7017,104.4236,566,549.5744,450.1935,0,482.7092,159.4773,331.9783,297.1415,139.6837,566,255.5869,26.884,376.9668,279.8199,121.3723,63.4541,271.28,86375.1126,84700.4129,106387.1889,90418.1821,100890.3975,95043.5414,89023.9249,89851.5378,89663.0924,87194.5266,103704.1432,84588.4583,87604.6416,93675.4067,88875.9186,102515.6533,1480512.139
566,0,0,411.4958,135.094,312.8084,314.757,276.4742,566,566,167.0247,235.9602,435.5852,312.3624,183.9172,351.4867,566,566,109.6611,376.453,215.8098,468.5019,183.0151,0,408.4487,116.4566,566,566,0,297.9229,282.0313,0,95541.0388,85320.9145,96510.6679,91432.3518,89905.7824,87917.5433,97631.4258,92595.2045,98212.3173,101590.0337,82906.3381,89867.3988,105350.789,93999.4545,84194.0874,95940.0607,1488915.409
348.5602,498.2166,14.7953,200.6678,295.2306,263.816,0,277.7941,192.767,566,274.038,498.8604,308.6206,191.8374,135.2098,0,39.2726,438.9768,0,566,404.3453,218.0799,66.7138,94.7612,0,283.9791,0,226.9245,163.403,192.8792,359.7683,393.0097,103005.3812,93918.3472,93756.4046,92290.256,88387.6493,82186.8391,85071.9081,92221.9339,95428.2872,96668.1555,100968.7182,96496.5985,90038.7915,78662.344,86968.3774,84613.8975,1460683.889
486.8442,0,358.5109,71.5868,566,139.8616,566,566,196.1028,566,429.0131,0,0,105.8587,267.0082,0,466.1292,425.7446,392.9879,0,174.4825,244.2578,439.4123,566,0,9.4793,566,548.3991,133.4241,566,275.781,375.4876,89139.6815,83287.5876,92116.1792,97529.9623,103175.3961,91823.5139,100191.0383,94290.5065,102546.3741,106228.7482,87945.3238,84318.7463,97484.5308,83519.4567,98138.8732,90310.3382,1502046.257
478.9227,52.7884,417.9061,305.4302,566,72.4767,150.4444,387.8116,350.5943,456.3407,363.6119,266.3794,566,194.3388,401.5635,439.3347,310.6755,288.6182,0,294.8958,161.4092,566,0,101.3419,253.6588,195.95,0,96.1652,301.899,547.9177,541.1501,343.3765,85230.022,86690.6482,104999.7255,78638.5489,100890.1323,86991.4042,96406.7777,95488.4572,83955.3207,89991.2834,96275.5912,88572.987,95349.5687,92254.0021,94965.9818,76021.4312,1452721.882
443.4221,260.5927,282.7755,318.382,498.6759,151.2268,0,161.8504,54.593,0,58.851,379.4604,426.9002,296.3256,192.6979,41.6053,391.3926,0,321.1548,0,0,566,88.2661,10.4487,566,0,0,391.9434,257.4464,485.0553,381.2165,431.191,95949.6702,93541.5853,89979.1363,99794.9803,106280.7485,88537.2572,88569.8076,91511.5912,84757.1459,88117.0144,90747.7573,85240.5995,98767.6067,89472.3243,84433.3243,84721.4322,1460421.981
411.3024,566,517.2206,566,338.2415,0,495.3345,496.7009,313.5872,0,124.7857,566,566,320.8532,566,456.9755,394.9868,166.2253,154.5827,494.929,174.008,293.4047,0,366.924,566,408.3603,0,392.8355,289.7143,270.2537,566,166.7535,79519.0209,99489.7715,94003.3021,92955.1827,89037.1037,88713.8826,106640.5747,86028.3827,85617.1643,85402.5122,101648.548,92699.8836,95790.5521,87249.5344,92472.8329,87965.5239,1465233.772
